SMILES,reactants,products,label,is_duplicate,Source
C=CC(=O)OC>>C=C[14C](=O)OC,C=CC(=O)OC,C=C[14C](=O)OC,HasRing=False|NumRings=0|IsSingleRing=False|IsRingClosing=False|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/C(=O)N(CC(C)(C)C)c1ccc(Cl)cc1C(O)c1ccccc1Cl>>CCOC(=O)C[C@H]1O[C@H](c2ccccc2Cl)c2cc(Cl)ccc2N(CC(C)(C)C)C1=O,CCOC(=O)/C=C/C(=O)N(CC(C)(C)C)c1ccc(Cl)cc1C(O)c1ccccc1Cl,CCOC(=O)C[C@H]1O[C@H](c2ccccc2Cl)c2cc(Cl)ccc2N(CC(C)(C)C)C1=O,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(C)=O)[C@](C)(OC)C[C@@H](C)C(=O)/C(C)=C/[C@]1(C)OC(N)=O>>CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(C)=O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(C)=O)[C@](C)(OC)C[C@@H](C)C(=O)/C(C)=C/[C@]1(C)OC(N)=O,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(C)=O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2OC(C)=O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)/C=C/C(=O)C[C@@H]1N[C@H](C)CC[C@H]1C>>CC(C)[C@H]1CC(=O)C[C@@H]2[C@H](C)CC[C@@H](C)N12,CC(C)/C=C/C(=O)C[C@@H]1N[C@H](C)CC[C@H]1C,CC(C)[C@H]1CC(=O)C[C@@H]2[C@H](C)CC[C@@H](C)N12,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
C=CC1CC(=O)c2ccccc2O1>>C=C/C=C/C(=O)c1ccccc1O,C=CC1CC(=O)c2ccccc2O1,C=C/C=C/C(=O)c1ccccc1O,HasRing=True|NumRings=1|IsSingleRing=False|IsRingClosing=False|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/C(=O)Nc1cc(Cl)ccc1O>>CCOC(=O)CC1Oc2ccc(Cl)cc2NC1=O,CCOC(=O)/C=C/C(=O)Nc1cc(Cl)ccc1O,CCOC(=O)CC1Oc2ccc(Cl)cc2NC1=O,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/C(=O)Nc1cc(Cl)c([N+](=O)[O-])cc1O>>CCOC(=O)CC1Oc2cc([N+](=O)[O-])c(Cl)cc2NC1=O,CCOC(=O)/C=C/C(=O)Nc1cc(Cl)c([N+](=O)[O-])cc1O,CCOC(=O)CC1Oc2cc([N+](=O)[O-])c(Cl)cc2NC1=O,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)=CC(=O)CC1(O)CCCCC1>>CC1(C)CC(=O)CC2(CCCCC2)O1,CC(C)=CC(=O)CC1(O)CCCCC1,CC1(C)CC(=O)CC2(CCCCC2)O1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=True|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCCCC[C@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@]1=O>>CCCCC[C@H]1[C@H]2[C@@H](C[S@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,CCCCC[C@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@]1=O,CCCCC[C@H]1[C@H]2[C@@H](C[S@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCCCC[C@@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@]1=O>>CCCCC[C@@H]1[C@H]2[C@@H](C[S@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,CCCCC[C@@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@]1=O,CCCCC[C@@H]1[C@H]2[C@@H](C[S@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCCCC[C@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@@]1=O>>CCCCC[C@H]1[C@H]2[C@@H](C[S@@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,CCCCC[C@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@@]1=O,CCCCC[C@H]1[C@H]2[C@@H](C[S@@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCCCC[C@@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@@]1=O>>CCCCC[C@@H]1[C@H]2[C@@H](C[S@@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,CCCCC[C@@H]1[C@H](N(Cc2ccccc2)C(=O)NCc2ccccc2)C=C[S@@]1=O,CCCCC[C@@H]1[C@H]2[C@@H](C[S@@]1=O)N(Cc1ccccc1)C(=O)N2Cc1ccccc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC1=CCCC(C)(C)C1/C=C/C(O)=C/C(=S)Nc1ccccc1>>CC1=CCCC(C)(C)C1C1CC(=O)C=C(Nc2ccccc2)S1,CC1=CCCC(C)(C)C1/C=C/C(O)=C/C(=S)Nc1ccccc1,CC1=CCCC(C)(C)C1C1CC(=O)C=C(Nc2ccccc2)S1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=S)/C=C(O)/C=C/C1C(C)=CCCC1(C)C>>CNC1=CC(=O)CC(C2C(C)=CCCC2(C)C)S1,CNC(=S)/C=C(O)/C=C/C1C(C)=CCCC1(C)C,CNC1=CC(=O)CC(C2C(C)=CCCC2(C)C)S1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCNC(=S)/C=C(O)/C=C/C1C(C)=CCCC1(C)C>>CCNC1=CC(=O)CC(C2C(C)=CCCC2(C)C)S1,CCNC(=S)/C=C(O)/C=C/C1C(C)=CCCC1(C)C,CCNC1=CC(=O)CC(C2C(C)=CCCC2(C)C)S1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC1=CCCC(C)(C)C1/C=C/C(O)=C/C(=S)NC1CCCCC1>>CC1=CCCC(C)(C)C1C1CC(=O)C=C(NC2CCCCC2)S1,CC1=CCCC(C)(C)C1/C=C/C(O)=C/C(=S)NC1CCCCC1,CC1=CCCC(C)(C)C1C1CC(=O)C=C(NC2CCCCC2)S1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC1=C(/C=C/C(O)=C/C(=S)Nc2ccccc2)C(C)(C)CCC1>>CC1=C(C2CC(=O)C=C(Nc3ccccc3)S2)C(C)(C)CCC1,CC1=C(/C=C/C(O)=C/C(=S)Nc2ccccc2)C(C)(C)CCC1,CC1=C(C2CC(=O)C=C(Nc3ccccc3)S2)C(C)(C)CCC1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CNC(=S)/C=C(O)/C=C/C1=C(C)CCCC1(C)C>>CNC1=CC(=O)CC(C2=C(C)CCCC2(C)C)S1,CNC(=S)/C=C(O)/C=C/C1=C(C)CCCC1(C)C,CNC1=CC(=O)CC(C2=C(C)CCCC2(C)C)S1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCNC(=S)/C=C(O)/C=C/C1=C(C)CCCC1(C)C>>CCNC1=CC(=O)CC(C2=C(C)CCCC2(C)C)S1,CCNC(=S)/C=C(O)/C=C/C1=C(C)CCCC1(C)C,CCNC1=CC(=O)CC(C2=C(C)CCCC2(C)C)S1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(/C=C/c1ccco1)=N\NC(=O)c1ccccc1>>CC1=NN(C(=O)c2ccccc2)C(c2ccco2)C1,CC(/C=C/c1ccco1)=N\NC(=O)c1ccccc1,CC1=NN(C(=O)c2ccccc2)C(c2ccco2)C1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(/C=C/C(C)=N/NC(C)=O)cc1>>COc1ccc(C2CC(C)=NN2C(C)=O)cc1,COc1ccc(/C=C/C(C)=N/NC(C)=O)cc1,COc1ccc(C2CC(C)=NN2C(C)=O)cc1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
C/C(=C\C(=O)OC(C)(C)C)CCc1ccccc1O>>CC(C)(C)OC(=O)CC1(C)CCc2ccccc2O1,C/C(=C\C(=O)OC(C)(C)C)CCc1ccccc1O,CC(C)(C)OC(=O)CC1(C)CCc2ccccc2O1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COc1ccc(CO[C@@H](CO)[C@H]2C=CC(=O)O2)cc1>>COc1ccc(CO[C@H]2CO[C@H]3CC(=O)O[C@@H]23)cc1,COc1ccc(CO[C@@H](CO)[C@H]2C=CC(=O)O2)cc1,COc1ccc(CO[C@H]2CO[C@H]3CC(=O)O[C@@H]23)cc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
COC1OC[C@H](C[C@@H](C=CC(C)=O)OC(C)=O)[C@@H]1CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C>>COC1OC[C@@H]2C[C@H](OC(C)=O)[C@@H](CC(C)=O)[C@]12CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC1OC[C@H](C[C@@H](C=CC(C)=O)OC(C)=O)[C@@H]1CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,COC1OC[C@@H]2C[C@H](OC(C)=O)[C@@H](CC(C)=O)[C@]12CCCO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccc(OC)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccc(OC)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccc(OC)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccc(OC)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccc(C)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccc(C)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccc(C)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccc(C)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccc(F)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccc(F)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccc(F)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccc(F)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccc(C(F)(F)F)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccc(C(F)(F)F)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccc(C(F)(F)F)cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccc(C(F)(F)F)cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccc([N+](=O)[O-])cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccc([N+](=O)[O-])cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccc([N+](=O)[O-])cc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CCOC(=O)C[C@H]1c2ccc([N+](=O)[O-])cc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CC(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CC(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CC(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F>>CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)F,CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)F>>CCOC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,CCOC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)F,CCOC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)F>>CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)F,CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)C(F)(F)F>>CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,CC(C)(C)OC(=O)/C=C/c1ccccc1[C@H](N[S@](=O)C(C)(C)C)C(F)(F)C(F)(F)C(F)(F)F,CC(C)(C)OC(=O)C[C@H]1c2ccccc2[C@@H](C(F)(F)C(F)(F)C(F)(F)F)N1[S@](=O)C(C)(C)C,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@@H](C[N+](=O)[O-])c1ccccc1>>CCOC(=O)C1=C(O)[C@@H]2CCC[C@@H]2[C@@H]([N+](=O)[O-])[C@H]1c1ccccc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@@H](C[N+](=O)[O-])c1ccccc1,CCOC(=O)C1=C(O)[C@@H]2CCC[C@@H]2[C@@H]([N+](=O)[O-])[C@H]1c1ccccc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C=Cc1ccccc1)C(C[N+](=O)[O-])c1ccccc1>>CCOC(=O)C1=C(O)CC(c2ccccc2)[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,CCOC(=O)C(C(=O)C=Cc1ccccc1)C(C[N+](=O)[O-])c1ccccc1,CCOC(=O)C1=C(O)CC(c2ccccc2)[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CC=CC(=O)C(C(=O)OCC)C(C[N+](=O)[O-])c1ccccc1>>CCOC(=O)C1=C(O)CC(C)[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,CC=CC(=O)C(C(=O)OCC)C(C[N+](=O)[O-])c1ccccc1,CCOC(=O)C1=C(O)CC(C)[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,HasRing=True|NumRings=2|IsSingleRing=False|IsRingClosing=True|HasFusedRings=False|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1C>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1C,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1C,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1C,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(C)cc1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(C)cc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(C)cc1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(C)cc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1OC>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1OC,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccccc1OC,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccccc1OC,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1cccc(OC)c1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1cccc(OC)c1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1cccc(OC)c1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1cccc(OC)c1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(-c2ccccc2)cc1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(-c2ccccc2)cc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(-c2ccccc2)cc1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(-c2ccccc2)cc1,HasRing=True|NumRings=4|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(F)cc1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(F)cc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(F)cc1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(F)cc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(Cl)cc1>>CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(Cl)cc1,CCOC(=O)C(C(=O)C1=CCCC1)[C@H](C[N+](=O)[O-])c1ccc(Cl)cc1,CCOC(=O)C1=C(O)[C@H]2CCC[C@H]2[C@H]([N+](=O)[O-])[C@@H]1c1ccc(Cl)cc1,HasRing=True|NumRings=3|IsSingleRing=False|IsRingClosing=True|HasFusedRings=True|HasSpiroRings=False|NumReactants=1|NumProducts=1|IsDuplicate=False,FALSE,reacxy
